product_name	step_number	step_name	qty	step_ct
A005-MA	10.001	A005-R1-AB1IQC-WFS	1	12.0
A005-MA	10.001	A005-R1-AB1IQC-WFS	2	12.0
A005-MA	10.001	A005-R1-AB1IQC-WFS	3	12.0
A005-MA	10.001	A005-R1-AB1IQC-WFS	4	12.0
A005-MA	10.001	A005-R1-AB1IQC-WFS	5	12.0
A005-MA	10.001	A005-R1-AB1IQC-WFS	6	12.0
A005-MA	10.001	A005-R1-AB1IQC-WFS	7	12.0
A005-MA	10.001	A005-R1-AB1IQC-WFS	8	12.0
A005-MA	10.001	A005-R1-AB1IQC-WFS	9	12.0
A005-MA	10.001	A005-R1-AB1IQC-WFS	10	12.0
A005-MA	10.001	A005-R1-AB1IQC-WFS	11	12.0
A005-MA	10.001	A005-R1-AB1IQC-WFS	12	12.0
A005-MA	10.001	A005-R1-AB1IQC-WFS	13	12.0
A005-MA	10.002	A005-R1-AB1IQC-T7CODE	1	0.72
A005-MA	10.002	A005-R1-AB1IQC-T7CODE	2	0.96
A005-MA	10.002	A005-R1-AB1IQC-T7CODE	3	1.2
A005-MA	10.002	A005-R1-AB1IQC-T7CODE	4	1.44
A005-MA	10.002	A005-R1-AB1IQC-T7CODE	5	1.68
A005-MA	10.002	A005-R1-AB1IQC-T7CODE	6	1.92
A005-MA	10.002	A005-R1-AB1IQC-T7CODE	7	2.16
A005-MA	10.002	A005-R1-AB1IQC-T7CODE	8	2.4
A005-MA	10.002	A005-R1-AB1IQC-T7CODE	9	2.64
A005-MA	10.002	A005-R1-AB1IQC-T7CODE	10	2.88
A005-MA	10.002	A005-R1-AB1IQC-T7CODE	11	3.12
A005-MA	10.002	A005-R1-AB1IQC-T7CODE	12	3.36
A005-MA	10.002	A005-R1-AB1IQC-T7CODE	13	3.6
A005-MA	10.003	A005-R1-AB1IQC-INCOMING-MAP	1	12.0
A005-MA	10.003	A005-R1-AB1IQC-INCOMING-MAP	2	12.0
A005-MA	10.003	A005-R1-AB1IQC-INCOMING-MAP	3	12.0
A005-MA	10.003	A005-R1-AB1IQC-INCOMING-MAP	4	12.0
A005-MA	10.003	A005-R1-AB1IQC-INCOMING-MAP	5	12.0
A005-MA	10.003	A005-R1-AB1IQC-INCOMING-MAP	6	12.0
A005-MA	10.003	A005-R1-AB1IQC-INCOMING-MAP	7	12.0
A005-MA	10.003	A005-R1-AB1IQC-INCOMING-MAP	8	12.0
A005-MA	10.003	A005-R1-AB1IQC-INCOMING-MAP	9	12.0
A005-MA	10.003	A005-R1-AB1IQC-INCOMING-MAP	10	12.0
A005-MA	10.003	A005-R1-AB1IQC-INCOMING-MAP	11	12.0
A005-MA	10.003	A005-R1-AB1IQC-INCOMING-MAP	12	12.0
A005-MA	10.003	A005-R1-AB1IQC-INCOMING-MAP	13	12.0
A005-MA	10.004	A005-R1-AB1IQC-INSP	1	1.92
A005-MA	10.004	A005-R1-AB1IQC-INSP	2	2.76
A005-MA	10.004	A005-R1-AB1IQC-INSP	3	3.6
A005-MA	10.004	A005-R1-AB1IQC-INSP	4	4.44
A005-MA	10.004	A005-R1-AB1IQC-INSP	5	5.28
A005-MA	10.004	A005-R1-AB1IQC-INSP	6	6.12
A005-MA	10.004	A005-R1-AB1IQC-INSP	7	6.96
A005-MA	10.004	A005-R1-AB1IQC-INSP	8	7.8
A005-MA	10.004	A005-R1-AB1IQC-INSP	9	8.64
A005-MA	10.004	A005-R1-AB1IQC-INSP	10	9.48
A005-MA	10.004	A005-R1-AB1IQC-INSP	11	10.32
A005-MA	10.004	A005-R1-AB1IQC-INSP	12	11.16
A005-MA	10.004	A005-R1-AB1IQC-INSP	13	12.0
A005-MA	10.005	A005-R1-AB1IQC-INSP-REV	1	9.0
A005-MA	10.005	A005-R1-AB1IQC-INSP-REV	2	9.0
A005-MA	10.005	A005-R1-AB1IQC-INSP-REV	3	9.0
A005-MA	10.005	A005-R1-AB1IQC-INSP-REV	4	9.0
A005-MA	10.005	A005-R1-AB1IQC-INSP-REV	5	9.0
A005-MA	10.005	A005-R1-AB1IQC-INSP-REV	6	9.0
A005-MA	10.005	A005-R1-AB1IQC-INSP-REV	7	9.0
A005-MA	10.005	A005-R1-AB1IQC-INSP-REV	8	9.0
A005-MA	10.005	A005-R1-AB1IQC-INSP-REV	9	9.0
A005-MA	10.005	A005-R1-AB1IQC-INSP-REV	10	9.0
A005-MA	10.005	A005-R1-AB1IQC-INSP-REV	11	9.0
A005-MA	10.005	A005-R1-AB1IQC-INSP-REV	12	9.0
A005-MA	10.005	A005-R1-AB1IQC-INSP-REV	13	9.0
A005-MA	20.001	A005-R1-FC-REFLOW	1	90.6
A005-MA	20.001	A005-R1-FC-REFLOW	2	125.4
A005-MA	20.001	A005-R1-FC-REFLOW	3	160.2
A005-MA	20.001	A005-R1-FC-REFLOW	4	195.0
A005-MA	20.001	A005-R1-FC-REFLOW	5	229.8
A005-MA	20.001	A005-R1-FC-REFLOW	6	264.6
A005-MA	20.001	A005-R1-FC-REFLOW	7	299.4
A005-MA	20.001	A005-R1-FC-REFLOW	8	334.2
A005-MA	20.001	A005-R1-FC-REFLOW	9	369.0
A005-MA	20.001	A005-R1-FC-REFLOW	10	403.8
A005-MA	20.001	A005-R1-FC-REFLOW	11	438.6
A005-MA	20.001	A005-R1-FC-REFLOW	12	473.4
A005-MA	20.001	A005-R1-FC-REFLOW	13	508.2
A005-MA	20.002	A005-R1-FC-DEFLUX	1	44.52
A005-MA	20.002	A005-R1-FC-DEFLUX	2	67.56
A005-MA	20.002	A005-R1-FC-DEFLUX	3	90.6
A005-MA	20.002	A005-R1-FC-DEFLUX	4	113.64
A005-MA	20.002	A005-R1-FC-DEFLUX	5	136.68
A005-MA	20.002	A005-R1-FC-DEFLUX	6	159.72
A005-MA	20.002	A005-R1-FC-DEFLUX	7	182.76
A005-MA	20.002	A005-R1-FC-DEFLUX	8	205.8
A005-MA	20.002	A005-R1-FC-DEFLUX	9	226.92
A005-MA	20.002	A005-R1-FC-DEFLUX	10	248.04
A005-MA	20.002	A005-R1-FC-DEFLUX	11	269.16
A005-MA	20.002	A005-R1-FC-DEFLUX	12	290.28
A005-MA	20.002	A005-R1-FC-DEFLUX	13	311.4
A005-MA	20.003	A005-R1-FC-SOH-MEAS	1	249.24
A005-MA	20.003	A005-R1-FC-SOH-MEAS	2	364.32
A005-MA	20.003	A005-R1-FC-SOH-MEAS	3	479.4
A005-MA	20.003	A005-R1-FC-SOH-MEAS	4	594.48
A005-MA	20.003	A005-R1-FC-SOH-MEAS	5	709.56
A005-MA	20.003	A005-R1-FC-SOH-MEAS	6	824.64
A005-MA	20.003	A005-R1-FC-SOH-MEAS	7	939.72
A005-MA	20.003	A005-R1-FC-SOH-MEAS	8	1054.8
A005-MA	20.003	A005-R1-FC-SOH-MEAS	9	1169.88
A005-MA	20.003	A005-R1-FC-SOH-MEAS	10	1284.96
A005-MA	20.003	A005-R1-FC-SOH-MEAS	11	1400.04
A005-MA	20.003	A005-R1-FC-SOH-MEAS	12	1515.12
A005-MA	20.003	A005-R1-FC-SOH-MEAS	13	1630.2
A005-MA	20.004	A005-R1-FC-GAP-MEAS	1	12.48
A005-MA	20.004	A005-R1-FC-GAP-MEAS	2	25.44
A005-MA	20.004	A005-R1-FC-GAP-MEAS	3	38.4
A005-MA	20.004	A005-R1-FC-GAP-MEAS	4	51.36
A005-MA	20.004	A005-R1-FC-GAP-MEAS	5	64.32
A005-MA	20.004	A005-R1-FC-GAP-MEAS	6	77.28
A005-MA	20.004	A005-R1-FC-GAP-MEAS	7	90.24
A005-MA	20.004	A005-R1-FC-GAP-MEAS	8	103.2
A005-MA	20.004	A005-R1-FC-GAP-MEAS	9	116.04
A005-MA	20.004	A005-R1-FC-GAP-MEAS	10	128.88
A005-MA	20.004	A005-R1-FC-GAP-MEAS	11	141.72
A005-MA	20.004	A005-R1-FC-GAP-MEAS	12	154.56
A005-MA	20.004	A005-R1-FC-GAP-MEAS	13	167.4
A005-MA	20.005	A005-R1-FC-IR-INSP	1	15.0
A005-MA	20.005	A005-R1-FC-IR-INSP	2	30.0
A005-MA	20.005	A005-R1-FC-IR-INSP	3	45.0
A005-MA	20.005	A005-R1-FC-IR-INSP	4	60.0
A005-MA	20.005	A005-R1-FC-IR-INSP	5	75.0
A005-MA	20.005	A005-R1-FC-IR-INSP	6	90.0
A005-MA	20.005	A005-R1-FC-IR-INSP	7	105.0
A005-MA	20.005	A005-R1-FC-IR-INSP	8	120
A005-MA	20.005	A005-R1-FC-IR-INSP	9	135.0
A005-MA	20.005	A005-R1-FC-IR-INSP	10	150.0
A005-MA	20.005	A005-R1-FC-IR-INSP	11	165.0
A005-MA	20.005	A005-R1-FC-IR-INSP	12	180.0
A005-MA	20.005	A005-R1-FC-IR-INSP	13	195.0
A005-MA	20.006	A005-R1-FC-IR-INSP-REV	1	15.0
A005-MA	20.006	A005-R1-FC-IR-INSP-REV	2	30.0
A005-MA	20.006	A005-R1-FC-IR-INSP-REV	3	45.0
A005-MA	20.006	A005-R1-FC-IR-INSP-REV	4	60.0
A005-MA	20.006	A005-R1-FC-IR-INSP-REV	5	75.0
A005-MA	20.006	A005-R1-FC-IR-INSP-REV	6	90.0
A005-MA	20.006	A005-R1-FC-IR-INSP-REV	7	105.0
A005-MA	20.006	A005-R1-FC-IR-INSP-REV	8	120
A005-MA	20.006	A005-R1-FC-IR-INSP-REV	9	135.0
A005-MA	20.006	A005-R1-FC-IR-INSP-REV	10	150.0
A005-MA	20.006	A005-R1-FC-IR-INSP-REV	11	165.0
A005-MA	20.006	A005-R1-FC-IR-INSP-REV	12	180.0
A005-MA	20.006	A005-R1-FC-IR-INSP-REV	13	195.0
A005-MA	20.007	A005-R1-FC-INSP	1	3.0
A005-MA	20.007	A005-R1-FC-INSP	2	4.2
A005-MA	20.007	A005-R1-FC-INSP	3	5.4
A005-MA	20.007	A005-R1-FC-INSP	4	6.6
A005-MA	20.007	A005-R1-FC-INSP	5	7.8
A005-MA	20.007	A005-R1-FC-INSP	6	9.0
A005-MA	20.007	A005-R1-FC-INSP	7	10.2
A005-MA	20.007	A005-R1-FC-INSP	8	11.4
A005-MA	20.007	A005-R1-FC-INSP	9	12.72
A005-MA	20.007	A005-R1-FC-INSP	10	14.04
A005-MA	20.007	A005-R1-FC-INSP	11	15.36
A005-MA	20.007	A005-R1-FC-INSP	12	16.68
A005-MA	20.007	A005-R1-FC-INSP	13	18.0
A005-MA	20.008	A005-R1-FC-INSP-REV	1	9.0
A005-MA	20.008	A005-R1-FC-INSP-REV	2	9.0
A005-MA	20.008	A005-R1-FC-INSP-REV	3	9.0
A005-MA	20.008	A005-R1-FC-INSP-REV	4	9.0
A005-MA	20.008	A005-R1-FC-INSP-REV	5	9.0
A005-MA	20.008	A005-R1-FC-INSP-REV	6	9.0
A005-MA	20.008	A005-R1-FC-INSP-REV	7	9.0
A005-MA	20.008	A005-R1-FC-INSP-REV	8	9.0
A005-MA	20.008	A005-R1-FC-INSP-REV	9	9.0
A005-MA	20.008	A005-R1-FC-INSP-REV	10	9.0
A005-MA	20.008	A005-R1-FC-INSP-REV	11	9.0
A005-MA	20.008	A005-R1-FC-INSP-REV	12	9.0
A005-MA	20.008	A005-R1-FC-INSP-REV	13	9.0
A005-MA	30.001	A005-R1-UF-BAKE	1	122.04
A005-MA	30.001	A005-R1-UF-BAKE	2	123.12
A005-MA	30.001	A005-R1-UF-BAKE	3	124.2
A005-MA	30.001	A005-R1-UF-BAKE	4	125.28
A005-MA	30.001	A005-R1-UF-BAKE	5	126.36
A005-MA	30.001	A005-R1-UF-BAKE	6	127.44
A005-MA	30.001	A005-R1-UF-BAKE	7	128.52
A005-MA	30.001	A005-R1-UF-BAKE	8	129.6
A005-MA	30.001	A005-R1-UF-BAKE	9	130.68
A005-MA	30.001	A005-R1-UF-BAKE	10	131.76
A005-MA	30.001	A005-R1-UF-BAKE	11	132.84
A005-MA	30.001	A005-R1-UF-BAKE	12	133.92
A005-MA	30.001	A005-R1-UF-BAKE	13	135.0
A005-MA	30.002	A005-R1-UF-AUTO-SPLIT	1	1.92
A005-MA	30.002	A005-R1-UF-AUTO-SPLIT	2	2.76
A005-MA	30.002	A005-R1-UF-AUTO-SPLIT	3	3.6
A005-MA	30.002	A005-R1-UF-AUTO-SPLIT	4	4.44
A005-MA	30.002	A005-R1-UF-AUTO-SPLIT	5	5.28
A005-MA	30.002	A005-R1-UF-AUTO-SPLIT	6	6.12
A005-MA	30.002	A005-R1-UF-AUTO-SPLIT	7	6.96
A005-MA	30.002	A005-R1-UF-AUTO-SPLIT	8	7.8
A005-MA	30.002	A005-R1-UF-AUTO-SPLIT	9	8.64
A005-MA	30.002	A005-R1-UF-AUTO-SPLIT	10	9.48
A005-MA	30.002	A005-R1-UF-AUTO-SPLIT	11	10.32
A005-MA	30.002	A005-R1-UF-AUTO-SPLIT	12	11.16
A005-MA	30.002	A005-R1-UF-AUTO-SPLIT	13	12.0
A005-MA	30.003	A005-R1-UF-PLASMA	1	7.2
A005-MA	30.003	A005-R1-UF-PLASMA	2	7.2
A005-MA	30.003	A005-R1-UF-PLASMA	3	7.2
A005-MA	30.003	A005-R1-UF-PLASMA	4	7.2
A005-MA	30.003	A005-R1-UF-PLASMA	5	7.2
A005-MA	30.003	A005-R1-UF-PLASMA	6	7.2
A005-MA	30.003	A005-R1-UF-PLASMA	7	7.2
A005-MA	30.003	A005-R1-UF-PLASMA	8	7.2
A005-MA	30.003	A005-R1-UF-PLASMA	9	7.2
A005-MA	30.003	A005-R1-UF-PLASMA	10	7.2
A005-MA	30.003	A005-R1-UF-PLASMA	11	7.2
A005-MA	30.003	A005-R1-UF-PLASMA	12	7.2
A005-MA	30.003	A005-R1-UF-PLASMA	13	7.2
A005-MA	30.004	A005-R1-UF-DISPENSE	1	38.64
A005-MA	30.004	A005-R1-UF-DISPENSE	2	66.12
A005-MA	30.004	A005-R1-UF-DISPENSE	3	93.6
A005-MA	30.004	A005-R1-UF-DISPENSE	4	121.08
A005-MA	30.004	A005-R1-UF-DISPENSE	5	148.56
A005-MA	30.004	A005-R1-UF-DISPENSE	6	176.04
A005-MA	30.004	A005-R1-UF-DISPENSE	7	203.52
A005-MA	30.004	A005-R1-UF-DISPENSE	8	231.0
A005-MA	30.004	A005-R1-UF-DISPENSE	9	231.0
A005-MA	30.004	A005-R1-UF-DISPENSE	10	231.0
A005-MA	30.004	A005-R1-UF-DISPENSE	11	231.0
A005-MA	30.004	A005-R1-UF-DISPENSE	12	231.0
A005-MA	30.004	A005-R1-UF-DISPENSE	13	231.0
A005-MA	30.005	A005-R1-UF-CURE	1	337.8
A005-MA	30.005	A005-R1-UF-CURE	2	337.8
A005-MA	30.005	A005-R1-UF-CURE	3	337.8
A005-MA	30.005	A005-R1-UF-CURE	4	337.8
A005-MA	30.005	A005-R1-UF-CURE	5	337.8
A005-MA	30.005	A005-R1-UF-CURE	6	337.8
A005-MA	30.005	A005-R1-UF-CURE	7	337.8
A005-MA	30.005	A005-R1-UF-CURE	8	337.8
A005-MA	30.005	A005-R1-UF-CURE	9	337.92
A005-MA	30.005	A005-R1-UF-CURE	10	338.04
A005-MA	30.005	A005-R1-UF-CURE	11	338.16
A005-MA	30.005	A005-R1-UF-CURE	12	338.28
A005-MA	30.005	A005-R1-UF-CURE	13	338.4
A005-MA	30.006	A005-R1-UF-INSP	1	2.76
A005-MA	30.006	A005-R1-UF-INSP	2	4.08
A005-MA	30.006	A005-R1-UF-INSP	3	5.4
A005-MA	30.006	A005-R1-UF-INSP	4	6.72
A005-MA	30.006	A005-R1-UF-INSP	5	8.04
A005-MA	30.006	A005-R1-UF-INSP	6	9.36
A005-MA	30.006	A005-R1-UF-INSP	7	10.68
A005-MA	30.006	A005-R1-UF-INSP	8	12.0
A005-MA	30.006	A005-R1-UF-INSP	9	13.32
A005-MA	30.006	A005-R1-UF-INSP	10	14.64
A005-MA	30.006	A005-R1-UF-INSP	11	15.96
A005-MA	30.006	A005-R1-UF-INSP	12	17.28
A005-MA	30.006	A005-R1-UF-INSP	13	18.6
A005-MA	30.007	A005-R1-UF-INSP-REV	1	4.92
A005-MA	30.007	A005-R1-UF-INSP-REV	2	7.56
A005-MA	30.007	A005-R1-UF-INSP-REV	3	10.2
A005-MA	30.007	A005-R1-UF-INSP-REV	4	12.84
A005-MA	30.007	A005-R1-UF-INSP-REV	5	15.48
A005-MA	30.007	A005-R1-UF-INSP-REV	6	18.12
A005-MA	30.007	A005-R1-UF-INSP-REV	7	20.76
A005-MA	30.007	A005-R1-UF-INSP-REV	8	23.4
A005-MA	30.007	A005-R1-UF-INSP-REV	9	26.04
A005-MA	30.007	A005-R1-UF-INSP-REV	10	28.68
A005-MA	30.007	A005-R1-UF-INSP-REV	11	31.32
A005-MA	30.007	A005-R1-UF-INSP-REV	12	33.96
A005-MA	30.007	A005-R1-UF-INSP-REV	13	36.6
A005-MA	30.008	A005-R1-UF-CREEP-DISTANCE-MEAS	1	48.96
A005-MA	30.008	A005-R1-UF-CREEP-DISTANCE-MEAS	2	97.68
A005-MA	30.008	A005-R1-UF-CREEP-DISTANCE-MEAS	3	146.4
A005-MA	30.008	A005-R1-UF-CREEP-DISTANCE-MEAS	4	195.12
A005-MA	30.008	A005-R1-UF-CREEP-DISTANCE-MEAS	5	243.84
A005-MA	30.008	A005-R1-UF-CREEP-DISTANCE-MEAS	6	292.56
A005-MA	30.008	A005-R1-UF-CREEP-DISTANCE-MEAS	7	341.28
A005-MA	30.008	A005-R1-UF-CREEP-DISTANCE-MEAS	8	390.0
A005-MA	30.008	A005-R1-UF-CREEP-DISTANCE-MEAS	9	438.72
A005-MA	30.008	A005-R1-UF-CREEP-DISTANCE-MEAS	10	487.44
A005-MA	30.008	A005-R1-UF-CREEP-DISTANCE-MEAS	11	536.16
A005-MA	30.008	A005-R1-UF-CREEP-DISTANCE-MEAS	12	584.88
A005-MA	30.008	A005-R1-UF-CREEP-DISTANCE-MEAS	13	633.6
A005-MA	40.001	A005-R1-DAF-DUMMY-DIE	1	60.0
